CustomerID,FirstName,LastName,Community,PhoneNumber
155fccb2-bc8b-41c2-b0b0-0bde4e94a7d8,Eve,Taylor,Soweto,0723271716
ec53c276-3660-4e2c-ace7-825037bad9ae,Frank,Smith,Strand,+27930766293
392c869d-2391-46f9-94b5-5dfd2ab0480b,Frank,Jones,Khayelitsha,0594049232
0351c90f-0326-43e2-8f71-68cccb561edd,Bob,Smith,Gugulethu,0801479989
51026cad-b4fa-4ad3-8502-363a7a9482e9,David,Moore,Philippi,0464532288
d929bf76-ae6b-4c7a-a554-08a51e0fb372,Jane,Moore,Philippi,0148946905
4354d4d5-28b5-4690-ba72-a14d05f33962,Frank,Miller,Soweto,0902086621
edee608f-343d-48e3-b19f-532d249bff83,Frank,Taylor,Strand,0239624069
ab460eeb-46c3-4f28-b4a4-341a5dc8c8a5,David,Lee,Khayelitsha,0265129651
2cb2c93d-1e83-49ee-8c7f-dbdd0f510cca,John,Taylor,Soweto,+27679115057
6660bd22-7403-4b6e-ae11-8cd4c235fcb4,Charlie,Smith,Strand,0715491379
3089c3da-8cc6-4265-9cf5-fddb44a7a355,Charlie,Jones,Gugulethu,0973713179
faa76c53-99e4-4bc7-89c0-407eb0024e68,Hannah,Wilson,Gugulethu,0951916211
1cf65f6e-3082-4b6a-97dd-cc744ed96192,Hannah,Williams,Soweto,+27737264594
0660dca5-f2a4-423f-aef5-fae7d0995543,Charlie,Brown,Soweto,+27231753075
e1feb3a3-eb8f-49fe-a7b1-354a7d2a18db,Jane,Jones,Soweto,0176211076
166d1a8d-b161-4643-aa4a-f23f0886d1dc,John,Davis,Philippi,+27887173176
7b8fb020-dd6b-470c-99a8-c2f7d84fc5eb,Frank,Jones,Philippi,0754252756
94e75a8c-2b18-42ce-8194-8ff1d5f43312,Jane,Moore,Gugulethu,0392126797
8af784a1-217e-4d60-b142-6e75c6ab0066,Bob,Brown,Philippi,0667207107
d1937ba6-ef8c-45ae-992c-ac90e11280c6,Eve,Jones,Philippi,0679911519
88e1f904-1e91-4e26-8c47-2e1c75084110,Grace,Moore,Gugulethu,+27987823445
36f4bd3f-ae35-4faf-b198-b22bb809bc7e,Jane,Davis,Khayelitsha,0876760428
50eabf84-424d-4131-851f-e82621d8aae0,David,Lee,Gugulethu,0687863898
8dd63af7-0a0d-4f5d-98ea-d866d2a41166,Alice,Williams,Soweto,0922580934
7298368c-f207-40ed-a396-b2c3b625201e,Jane,Brown,Khayelitsha,+27413133441
1a776fec-310a-421c-99cd-3805b42248b3,Frank,Smith,Gugulethu,0368978974
20e0bea1-d590-4aba-ab1e-c2433e017d95,John,Wilson,Soweto,0563620616
752cec17-1f33-4262-b505-013ff596e5ab,Frank,Taylor,Gugulethu,0217916297
55206680-8fe7-4d86-b118-c22815797215,John,Brown,Gugulethu,0518823438
1f691252-4bbf-4cd6-b683-2d6d708b8140,John,Moore,Soweto,0977781615
0fef7b83-8c81-4e9e-b1c9-1fcd00db1358,Grace,Smith,Strand,0452945759
9e2bc8be-ef3f-4765-aaf5-0a5b020e2d07,John,Williams,Strand,+27652553110
658a6415-fdde-4876-b3db-06fc783660e2,John,Lee,Philippi,+27106104525
8077fe87-0005-4826-9032-f80ed5289c12,Jane,Taylor,Khayelitsha,0221355107
465e0004-b581-44cb-bfd7-338b96708cd5,Alice,Davis,Gugulethu,0528819933
24a27d53-0cdf-49d1-81e2-af4adaa0eecf,John,Davis,Soweto,+27940547324
ba0a78a9-417c-466e-a4e1-e979468cdb43,David,Davis,Khayelitsha,0467010459
206c67e9-37cd-43f9-954b-cb611766ff85,Eve,Davis,Khayelitsha,0494923457
80ed8e9e-0dd4-4a8a-a827-482fa52a948d,Eve,Lee,Strand,0733807184
7a22972b-6936-4041-83a2-c8dba1b238c3,John,Jones,Gugulethu,0922008671
eb88fcf8-a3f9-4a55-9d41-a98feeacd1d0,Alice,Williams,Philippi,+27689106408
bbc0701d-014d-43e9-8bf2-af9a85e54c77,David,Wilson,Soweto,0506916840
81f56de9-5fb2-49b7-ab22-8a7e9c815bbd,Hannah,Moore,Khayelitsha,+27503251835
b5c86444-6078-4b82-95c9-e9e7e93b63ea,Hannah,Moore,Soweto,+27338384362
c7894541-986b-4c1e-80cf-d85a5205839d,Bob,Miller,Soweto,0509682507
db2647ea-4e76-4fd8-b12d-47e0237c42d1,Eve,Brown,Strand,+27619386052
7cf26c00-5993-40ae-a007-2232d2eb75d0,Jane,Lee,Strand,+27731471476
dcd817e8-dfd2-4adf-b2b0-36a2cd153380,Grace,Jones,Gugulethu,+27802711235
d059bdf6-2518-41e4-b920-17ce4d62e837,Jane,Williams,Philippi,0370658796
d9dd08ef-242b-4dcd-a213-7c16de9d382b,Hannah,Moore,Soweto,0838076556
4d9ba091-9eef-4a3d-9fb5-97505ede38a3,Eve,Moore,Khayelitsha,0804076050
c7f26847-e7c2-427a-a243-0de01583cdd3,Frank,Jones,Khayelitsha,+27450399384
bcf649be-6c77-4026-9046-30749fae5ec9,Frank,Jones,Khayelitsha,+27635301566
e020ae11-7b94-47e1-9a86-d8ee714c6310,Hannah,Lee,Khayelitsha,0545672338
2235b45b-2846-43a8-879b-ed4290acbd96,Jane,Miller,Soweto,0582703280
3a263599-ba32-487a-b0f0-b483d6e1c1cd,Hannah,Jones,Philippi,+27624157489
e50a061c-4ec1-4977-b664-435788010bad,Alice,Lee,Strand,+27400208503
3f567517-7ac2-4e53-a3a0-4a30628bea26,Grace,Miller,Philippi,0189186225
e067f7f5-8806-499c-a7ae-c4389cf55f39,Charlie,Williams,Soweto,0938398409
7c3995bd-c2b8-4b88-82df-c5b4e6a60f9b,Jane,Taylor,Gugulethu,0716957572
e80bb842-7846-4f92-9911-8878088d7044,Charlie,Miller,Strand,+27230380265
c88a98df-a33d-4d9c-8774-360833458afe,Charlie,Davis,Soweto,0620161572
f59b418a-2752-4b6f-be3c-5ea56af6c25b,Jane,Williams,Strand,0615218712
4103e4e2-266f-4caf-b846-0722c3e6d7d8,Alice,Davis,Strand,0723248276
d69830e8-039e-495d-94c6-ebf1d3792aa5,John,Jones,Khayelitsha,+27570427423
3562515d-95bd-4fc6-9b4d-8b0c8d86d19b,John,Lee,Khayelitsha,+27406409468
02191aaf-43c5-4118-91ed-f2d99838413a,Alice,Jones,Khayelitsha,0228484978
e740d2e2-3ce1-48ea-bc4f-2ee9b0c49f90,David,Lee,Khayelitsha,+27995790938
aaa40043-ba3e-45c9-b3f3-13af340ab84b,Frank,Williams,Gugulethu,+27997745371
2f44d029-cc6d-4ded-9c98-5b3d0e3fbf81,Frank,Moore,Khayelitsha,0805994131
0a571aef-1fb5-4426-995d-9c996b34b7af,John,Moore,Khayelitsha,0283065522
d2bd1218-eeb1-422a-b5e2-c07ef9a02535,Bob,Smith,Gugulethu,0856878350
79a8cea7-74fc-498b-a414-807da3ca2163,Grace,Moore,Philippi,0668814127
4166fd53-6c1e-40a1-ad8f-a84190fba8a9,Grace,Smith,Khayelitsha,0395389805
59b9a12c-e36e-4297-92b4-9e1d13794841,Bob,Williams,Khayelitsha,0789816926
8768ddf5-dd00-4268-912c-7603381e704f,John,Miller,Soweto,0463933390
c645c071-7fe2-4f67-baf0-f1de571327bd,Grace,Brown,Soweto,+27887840261
90c4972f-685f-4443-8305-49409f551a78,Alice,Wilson,Strand,0920684682
c4c654ea-db6d-4026-ae97-e4856746414e,John,Wilson,Philippi,0665259131
51aebcd7-cabe-467e-9067-88c04b658516,Frank,Jones,Khayelitsha,+27403945538
5e2f7b97-a60f-4725-9a91-f2df1bbe1dbb,Charlie,Lee,Gugulethu,0937702710
54bc59a1-c5d0-4ef5-a89b-e5f746a1dd95,Frank,Taylor,Gugulethu,0125253935
d071d229-dbab-4c62-92e3-646820040891,Grace,Miller,Khayelitsha,0701818942
5afc699d-4e36-43b5-b509-254246f7e165,David,Davis,Strand,0568059948
12d83992-01c1-4dd5-86a8-5780cf4e9f2d,Grace,Davis,Khayelitsha,0678690200
13959b9d-5297-46a5-a2a6-831e9fb5174a,Jane,Taylor,Strand,+27809174539
55a4ffbd-09ca-49fb-a281-f4a33b0e417e,Jane,Miller,Strand,+27836699067
96d52b78-2eeb-4751-936e-042ba5c63acb,Frank,Taylor,Khayelitsha,+27642706967
57e08c22-5010-4445-a892-49926d901b04,Eve,Lee,Strand,0262155986
50d7fbeb-95da-4db8-9cfc-2a7b23a8804c,Jane,Moore,Khayelitsha,0323427133
520a2d68-920f-4195-8f1e-86835f7bfc71,Eve,Williams,Khayelitsha,0232321510
7506ced1-38ff-40a1-a004-b80a13838458,Bob,Davis,Soweto,0978591397
5984f95a-5a8b-4dd8-a222-22da8cab25f9,Frank,Brown,Soweto,0411669059
30cacabe-0e92-4508-b078-6ceabe1821a7,Alice,Lee,Soweto,+27148343983
d3f0e6da-0848-4057-8652-79a5d3856513,Grace,Brown,Khayelitsha,0611104140
84342402-a1d8-4073-a32c-285406a497cf,Hannah,Moore,Philippi,0441360570
7a0b4685-10d1-4d8a-a3ec-eb8a753a7284,John,Lee,Khayelitsha,0263280439
36721f17-d10f-4019-8a31-823fda676f7b,Alice,Lee,Khayelitsha,0435286667
75bbc509-bb60-4f30-9441-533f6e7957a5,Bob,Lee,Strand,0983906023
5824195e-820c-4248-a7d4-6fce6f9f7f60,John,Davis,Strand,0680256177
b9a3f908-d843-4715-b722-f5842d05f544,Jane,Miller,Khayelitsha,0250633072
0b211fd3-c408-43f7-950c-8b6fda723922,Frank,Wilson,Soweto,0500355015
c0e8b5f5-64a0-445b-b7e7-66b350dff963,David,Wilson,Soweto,0880732423
3afa7fc0-07e2-4e02-bd21-0119f35599b7,Bob,Davis,Strand,+27354305651
ad681092-7168-40d7-9aca-f496e86ddc16,Jane,Davis,Gugulethu,0397219444
4e8f10a1-6936-4042-99cb-2503f21b8f72,Frank,Williams,Philippi,0138801490
15c0038e-76e5-4b40-9078-c94ba077ef67,Charlie,Smith,Strand,0536289673
4d6821bd-73f8-479b-aa83-8391ec5313b2,Eve,Williams,Gugulethu,+27666531455
5ff4347d-7e63-448c-b145-ab1882c3f70c,Jane,Taylor,Gugulethu,0706940844
c4f3d9e5-c018-4bca-8175-625ed8a42acb,Frank,Williams,Soweto,+27789662317
6443370a-bec7-417c-ad75-2f1b47d20a6c,Alice,Lee,Soweto,+27727720996
81900592-f9a2-4402-9112-afb8c2dd8cda,Jane,Taylor,Khayelitsha,0498304241
36b1703a-e42a-4d4c-946c-3c1a3bb8e5b4,Alice,Moore,Soweto,+27472497001
25a6808c-fc55-412d-b7fe-c3a5a26f258e,Grace,Brown,Philippi,+27775247031
8b8b8cc5-7452-4232-aac3-b8cd363b28f2,Charlie,Davis,Strand,+27533951334
6267a161-7acc-469d-8916-5ba65a3c2457,Eve,Miller,Khayelitsha,+27364362309
e7dfbb13-44c3-4e96-820d-6f86e70b365d,Charlie,Williams,Gugulethu,0611344825
6899af90-81c5-4829-8018-5375f1c52236,David,Miller,Gugulethu,0900238070
252cfbb7-05e5-4c10-ba79-8dcf988486f3,Alice,Miller,Khayelitsha,+27775960336
a6c97b2f-a833-42a4-bb95-8d19027f778a,Alice,Wilson,Soweto,0299384225
04dd6554-fccf-4ab4-8857-005539365b46,Alice,Wilson,Khayelitsha,+27724110729
2ee79668-2b78-41b4-a750-91e1913925f0,Charlie,Smith,Gugulethu,0949097049
f3f9e3e4-524a-4cf7-a06a-37ae96f12217,Hannah,Taylor,Gugulethu,+27385058347
ea193a16-45da-44c5-8bb0-2b686ecf1f56,Jane,Lee,Khayelitsha,0571582314
8b0279f6-a192-43ec-a5e8-ce1268777386,Grace,Miller,Philippi,0122256682
dde0a288-6183-46ac-83c9-634298226fed,Eve,Smith,Philippi,0581466362
3b1c963d-03bf-4aa6-8ef5-1d387545bbbc,Hannah,Taylor,Gugulethu,+27855624850
dc8352d3-d162-4b6f-bb27-44d8a2e25eb7,Eve,Moore,Soweto,0894504531
d8e20817-f548-4585-bdf1-23cff18ccbf0,Jane,Moore,Khayelitsha,0685348522
a85370c3-381b-4370-8a19-f73c9373bf3f,Jane,Davis,Gugulethu,0194891605
3122ccaf-2596-434c-b4eb-5417cac6de93,Hannah,Jones,Strand,0995525262
3b2e8158-089a-4c2a-beaf-d0a187b53423,David,Williams,Khayelitsha,0950687478
8a6c6f87-fc34-47da-ae80-9bef150d73b2,Frank,Miller,Gugulethu,+27712532609
bb6169c1-b78d-454c-9d1b-3dc4d20c44e7,Charlie,Miller,Khayelitsha,0804648528
d6581662-4dd1-4d22-861d-28e6bb546bbd,David,Wilson,Soweto,+27649905855
c2e2440f-094a-48e2-a38d-82b588b3ea0f,Charlie,Smith,Philippi,0760875112
30a4bfdb-531b-4b3e-95bb-a91d506c43b7,Alice,Jones,Strand,0753194154
e675586a-01c9-4b4b-8a90-5daf645af5cc,Bob,Smith,Khayelitsha,0559454328
cabd2f04-5cc8-4a81-898a-8f1de9a206ab,John,Davis,Soweto,0523155542
1ec15176-09f8-43a1-9680-02512d6e6873,Bob,Davis,Philippi,0359302955
04ac0d34-3100-4917-a2f1-6e5ed4af3b84,Bob,Williams,Strand,0102772201
c39ea2e1-505a-4435-a377-3eca3f7ede1e,John,Lee,Philippi,+27729850292
204a45ac-c722-47c7-aa39-98bc6bd6ff76,Bob,Lee,Philippi,0527707740
acfae38d-c396-4747-8322-44a89fda9b20,Bob,Davis,Soweto,0664901384
7d8956c2-d6a2-46a7-9407-fec5e286af44,Charlie,Brown,Soweto,0163571235
d6d36422-411e-4089-88aa-99337b6d19e4,Bob,Jones,Philippi,0158089403
a7d39c09-3236-4717-b9a9-4fe3dc10e576,Jane,Brown,Gugulethu,+27264357372
1c068a37-c21a-46ec-98e6-db958ca7b58d,Bob,Williams,Gugulethu,0851494596
9349c4b5-8c54-48e2-99d0-a41a7290f998,Grace,Taylor,Strand,+27701614989
12b73bb5-2b4b-4f5c-9442-190eaeb906b7,David,Wilson,Philippi,0945770700
c890e611-2b35-4932-b1cb-f046ceb6ee2d,Eve,Smith,Gugulethu,0283829251
3b4b0d55-bc26-46d8-89bc-c08a38ceb153,Frank,Smith,Strand,+27941722527
2708cd82-66a7-4543-ad92-6b88871d970c,Eve,Moore,Gugulethu,0673499295
558a8293-5fab-40c6-87ff-997c44d8b4d9,Jane,Smith,Philippi,0750731580
dbe2d789-a23c-4e84-a6ba-fdf0401445ef,Grace,Taylor,Philippi,0392277759
edaed550-93b9-4b7d-afd5-7bc54d543ac3,Charlie,Williams,Strand,0903318205
f3c294f9-2ee6-45dc-99cb-a6103c244530,Alice,Davis,Philippi,0542674573
821e67ea-7111-4539-bdb9-2d77fe09b6c4,Hannah,Miller,Gugulethu,+27781643762
d6de337b-d6b2-42c6-a217-e47aa2f9cdf1,Eve,Jones,Khayelitsha,0819382272
98fc43ac-5c66-4e48-bc2d-dc8121407fa7,Jane,Brown,Gugulethu,0752421223
3ae459a6-bc02-4d75-9a37-411c45d1ddb0,John,Lee,Soweto,0500369128
3e67be0f-2c4b-44b8-bd8d-62cf8b76685d,Eve,Taylor,Soweto,0427417763
0ff37be7-7626-47c0-89fb-2074d310eb92,Jane,Williams,Strand,0188701297
763e2643-f2af-4e25-8a0d-ef2034669a85,David,Smith,Strand,0698194131
aaeba429-4896-42ab-9c48-77dad0cfd04b,Bob,Lee,Gugulethu,+27115326030
17c0d5fc-111e-4dd7-8959-1170a5b8df75,Alice,Taylor,Strand,0397865206
9697ae8e-7542-452e-9913-29392a65dfaa,Frank,Jones,Philippi,+27428930440
3492db8f-1871-4747-8e64-f9d52e743539,Hannah,Miller,Khayelitsha,0947671361
1f63d38e-d9ec-4ea2-9f2b-fc69a57532ee,Charlie,Brown,Philippi,0812411040
e24090c7-49f6-4042-b0d1-61b1293f9e05,Bob,Taylor,Strand,0457809223
aa088921-77cc-4d2f-aae4-2b6c8fcbaf01,Jane,Moore,Philippi,+27254026655
3c4af408-788c-471a-845a-3fb61f0585f9,Bob,Davis,Strand,0386171112
98dc9792-7f22-4592-ae07-a4d2779d2813,Charlie,Brown,Strand,0603956351
72726fe1-b936-4dff-a1ee-153e3aa9259f,David,Brown,Philippi,0671209689
9b81d2a5-7997-4ca8-8107-6945fd166554,Charlie,Lee,Khayelitsha,0527525877
0d907237-9d58-4f09-bc98-a7ee7c01ee6b,Frank,Taylor,Soweto,+27453803486
f7f1fe45-4822-44b1-ade0-2a2e0e2dfaaa,David,Miller,Khayelitsha,+27137708625
e01753e6-169b-4bba-bc68-d85a9d7052d3,Jane,Wilson,Gugulethu,+27476778240
0433d310-675c-4936-b614-5cb4a10b7559,Grace,Davis,Strand,0902544583
965ee6f2-adef-48c8-b8bf-10b3ee5774f6,Hannah,Williams,Strand,0591495842
28a58911-e575-4be0-ad10-3fe8f4cdc1c4,Jane,Davis,Khayelitsha,0914634786
3a81cc83-fcd1-42b8-8059-428d83155086,John,Moore,Soweto,0904598083
c0a70af7-1a6e-4829-b8b0-b0742d3ba10a,Charlie,Taylor,Soweto,0886618362
6f6eb613-1a37-466f-9512-707f6bb4d592,Bob,Taylor,Strand,+27221470795
76a5b202-a17c-4ee8-ae8a-e57af127e9e3,Frank,Davis,Soweto,0449932840
20397946-8e1c-4626-891a-ea270c0623a2,Hannah,Smith,Soweto,0937850235
af3408c8-096e-4543-b90f-789d706fddb4,Frank,Jones,Strand,+27376862142
6913e825-abd2-47bb-8ed4-255d65f4c7d3,Charlie,Wilson,Soweto,0808983342
cb5eea94-f15e-4e67-9423-7f567e420268,John,Wilson,Soweto,+27413190839
45943b45-c32c-40a4-82a2-b7ba67d5970f,Jane,Jones,Khayelitsha,0956061823
8ba786b2-8ea9-4703-b2eb-c7e2ec10f51f,Grace,Moore,Philippi,+27497810207
85345519-7c90-4c77-82e1-f276f4c31ee4,Hannah,Wilson,Philippi,0708869016
7e9d8f59-82a5-4ad1-bce2-e034695c07e8,Jane,Williams,Khayelitsha,0703336197
343add39-5837-4875-8fd4-a4aa1595f1fd,John,Smith,Khayelitsha,0668457655
057af7c7-eb9a-450d-aa16-c4c3d1d6826d,Charlie,Brown,Soweto,0436862816
ac01565f-7791-4b7b-8f86-f6a1f584b1cd,Charlie,Lee,Strand,0238985285
